更新时间,#genre#
ELEVEN体育1,https://stream1.freetv.fun/eltaai-er-da-ti-yu--1--wj-1.ctv
华数4K视界,http://nas.201606.xyz:4022/udp/239.11.0.120:5140
华数爱上4K,http://106.86.155.81:20001/rtp/235.254.198.102:7980
华数爱上4K,http://114.241.254.251:4022/rtp/239.3.1.236:2000
咪咕体育4K,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=fy666
中国移动4K,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226400/1.m3u8?
CGTN外语纪录,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/doc/1000/index.m3u8?msisdn=20251013180039318cabaa7b1946fa8653577aaa44ea8f&mdspid=&spid=699004&netType=0&sid=2200179356&pid=2028597139&timestamp=20251013180039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006487&ParentNodeID=-99&assertID=2200179356&client_ip=106.13.250.90&SecurityKey=20251013180039&promotionId=&mvid=2200179356&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=46185d372a93e5b4ed632dbed94572f5&ddCalcu=54f6e2117895504d93d7e2bad9233e65dbe4
CGTN阿拉伯语,http://gslbmgsplive.miguvideo.com/envivo_v/SD/cctv/alabo/1000/index.m3u8?msisdn=202510131800399a6aa1869604443680e30a6bc71e601d&mdspid=&spid=699004&netType=0&sid=2200179303&pid=2028597139&timestamp=20251013180039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154345&ParentNodeID=-99&assertID=2200179303&client_ip=106.13.250.90&SecurityKey=20251013180039&promotionId=&mvid=2200179303&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7e42e191f9ca0d66b68556073ccd8007&ddCalcu=770ee041829de0c1c9317f096c5a508d66b6
CGTN西班牙语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=202510131800406b860327401e4350a47f92c87409ca61&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=9b8345bfc08a94e76314fe6f888fab3a&ddCalcu=a93beb81a39f40858b8ffc60e8fa49143e67
CGTN法语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/fayu/1000/index.m3u8?msisdn=202510131800403b17e88426e14064a30560c355ae9a4a&mdspid=&spid=699004&netType=0&sid=2200179324&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006476&ParentNodeID=-99&assertID=2200179324&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=2200179324&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0a15a9531251e2e0530b32313a133538&ddCalcu=803ae5113593a019a53311322531be023e50
CGTN俄语,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/cctv/eyu/1000/index.m3u8?msisdn=2025101318004036438aed728448eba83b5f580ea55414&mdspid=&spid=699004&netType=0&sid=2200179332&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609006446&ParentNodeID=-99&assertID=2200179332&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=2200179332&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=248ddc292d5d7d49238e3549f4b593ed&ddCalcu=d2e4e3819d95d0bc42f9924d553de78d3429
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251013180040c388138fb2db42fd839906287b3f4388&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0f91717f7f844503d0ff42aecb6dd780&ddCalcu=008fe791d14d7061b7cfe7af2844f4f500d3
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202510131800405ad971d824fc4c1c9f49ff7beb7e5d9b&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=48a62ebfbf0fa6eb86a8a8bac1a4aa2d&ddCalcu=d428eaa1a68420ae1bcfabbf80af8aa66e8b
CGTN,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/cctvnews/1000/index.m3u8?msisdn=202510131800402294eaef253c4b2a82a2051474485a46&mdspid=&spid=699004&netType=0&sid=2202196407&pid=2028597139&timestamp=20251013180040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609017205&ParentNodeID=-99&assertID=2202196407&client_ip=106.13.250.90&SecurityKey=20251013180040&promotionId=&mvid=2202196407&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2d13136c2ce2bbb0380919012bc73f63&ddCalcu=326def11339710c3b62c120c9e129b0b8b30
龙华经典,https://iptv.mydiver.eu.org/live/encrypted/MzI4MTE4OTgwMjI5ZjBhMWU4Y2I5ODZiMTllNzMzMGI6MzgwMzliZjQzYTQ2MzdjYTRlNjk1OWRkZWYxMjNhZTE0ZGNlNWFjZjZiZWM1NTA5MTAyMjhkMWM1ZTM0N2ViOTYxNzBhMmM2ZTY2ZTA2ZjU5MGE4NjFkNGJjMWZhODY2Y2ZiYzJiNmI4NjQwNGQwMThkZDZjODM4MWU4ODZjMmI0NDE2M2M3MDZlNjgwZjcwOTZjMjFkYzMxYmM0MGIyNTkzOGMwNjAyZGRmMzg4MDRmZTFiMWFiZWYxNDNhZGY4OGU2ZDIzZWYyOGNlODk5NDIwM2U1NDU5MjUzMzhiN2VjYTQ4ZTZlOWJhZWFmOTJkM2Q5OGY2ZjNmNWNkNDBkZTczYjcyOTE4YTMyZTE2ZmU1N2YxZTFmYTJkNjk0YjFmMDQyOTcwZjU2ZmIzMmNkY2YxYWRlMWM0Nzc4Yjk3M2Y5ZjMxMTVmMDRiMTQyNGE0NzE5MjZiOTZlZDgyYzEwMjZmYjdjODg4YzJmZDk5MjA4ZDZmMjlhZDZhZGFmZWMz?username=tg_at1uqlok
龙华日韩,https://iptv.mydiver.eu.org/live/encrypted/ODM5NDYzZTBjNzMwMzczMDUyYzBjOTg1OGI4MjA2MzM6ZmNjN2VmMTliZTc0ODgzZjMxOTdkYjFhOWIxZjUzMDliMWFiYjM1MTc5MmJhYTJmOGJlMTdmZDcwZmI1NWFhNTQzMjZkMGU0NTE4ZTlkMjc3NzQyYmUwZWQzNWQwYjYwZGM1Y2RmMmJiYzcxNzIyYTEyN2RlNmY3Yjg3OGQzNmQ4NTBkZDBhMDU2MGU3ZWQ4ZmFhN2MzNzU0YzE0ZjA5YTJhODE0NzkyODJlY2I4ZThhZjBlMGJlY2JjZWZjZjk5ZTM0ZmQzYmUwZTE4N2M4OGNmODkwMmI1YjVjYTM5NDYwMWM4NDY4YzJjODY2ZTc1NjY3ZTRjOGYwMDU0YzdhNjc3ZGE3OWI3NWQ1ODM2MThjYjFjOWY2MjA4YjE2MTUwOTgwMzVkMWJjN2MzZDFjOWUwZTg4ZjU2MGMwZGVjNjBhNDUxM2FhNjJlMTA0Y2VlOGM0N2EzZTc5ZDMxODg5NWYyZWYyYmVjZDY1ZGYyNzEwOWQ1YTdmZWUyZmM0MTU2?username=tg_at1uqlok
年代新闻,https://iptv.mydiver.eu.org/live/encrypted/NDExNjYzNjMxOTU3MzExZmVlM2I4Y2YzNmM5OTI4ZTI6OTcyMWRmM2U5YWE0ODQ3OWRkMGZhNTY0ZGZhZTk3ZWE5MGZlYmZiNjViMDEwNzEwYjhmNDkwNjljZGFhZmYxNzc5ZTlkOTE0ZWEyZWYyM2Q1NDUyODQyOTJjYTAzMDE1NGI4YzIzZmY0YTEyNDk4ZTdlMDQ2MjY5ZGI3MGQ5YmVkYzI2YjliNGEzMjZkOGMxYjAwNThmZTIxYjg2MTljMTUwNmRjODQ1ZWEzOWFmNmM3Nzc3MjAwNjdlMzliNzRiNDczMDA2YjBkNmFiZjNmNDU3YjUxZTZmOGNjNmFiMzU0OTRmYjNmZDBiNmE3ZmNjMDZmYmNkMDhlMTg5OGJjOGQ5NjU3YjU2MTUzOThjZDZlZjA0NGU0ZjY1NjViNzU5NWViYzMxYWRlMjZjNmE3YzEzNTUzMTA5OWRkNzgzOWM3N2QyNmE4OTIyYTVhM2IxYzc3YjdkN2ZjODIxZTVmZjUxYjY0NjE5YzNjZjJjN2E5NmM2NTRmZTVjODY3ZTI5?username=tg_at1uqlok
纬来日本,https://iptv.mydiver.eu.org/live/encrypted/ZjM3Nzg3MmQxZTBhYTVjZDdmMTE0ZDUyZDU5ZjQ5YzA6ZDEzNTBjYzg5MzI0NTllOWQ2ZjA0YjMyMzM2YzZhNDc4OTBkZjM4MjIwMGI5NjExMDViMTEyOGI1M2YzMjIwMTMyNzc1M2I2MjM0NzYwNmU4NzgwNGRkNDg1OGMzYzQzYzEyN2IyOTIxYWVkNzgxYWM3ZjgyZjBjMmQ1NjcwYTg3NDkwZGRiNTEyODI4YmFmZjA0MDc5ZGMyNDU2ZTI1ODhkMjM1MTg5MDZhNTM0ZTExOWQxOWUwNDc3NGI4OTg1ZjIwN2ZiZWIyZGI3Zjg4N2MxOGNmZmEyMmM2NjE5Y2MwNzg2MjY4MjE0MGNlNmI3YWI1ZmYxNDMzOTlhNzQ3YzZmNzMwYmMxY2RhMjY4NjNiMzI0MjYxNzMwOGRkOTE1Yjc3OTIyMDliMzRlMWI2Y2ZkNGRmOTgyMzg2ZDIwYzI0NDgxMDEzZWRmYzZlNGRjODg5MmE5MGJjODk1MWU5MDBlOWQ3NTQ4ZTE5NzdjNGUwN2E2Y2JjZmQwNjUxYzAx?username=tg_at1uqlok
智林体育,https://iptv.mydiver.eu.org/live/encrypted/OWNkZDMzNjdlNDg2ZjMwNGU3MTc0N2MxMjQ0NmMxNDU6ZDk3MTYyOGM5Y2E3NmYxYTE5ZDU3YjM0MjlkOThhZmIwN2ZmZjM1Y2QyZGY0NWM1NzE3OTE5MmFlM2JkNzA5MzQ0ODY5MDJlNGIzZWNhZmYyM2Q5ODJhMWQ3M2RhZjg2YmJiNjMwN2JhY2ExNjA5NWUxZTEzNDI3MTMzY2M1MDJjODhmMmVmY2FiZjkzNTBkZjMyYTJiNTQxZTE3ZDBmZTUyNTk0ZmYwOWM0ODE5NmY1ZDcyNTI1YzJmOWI0ZGRmZDYyNmVkY2RlYjc4NTUxNDgzYzEyMWVhOWM4MWVjYzIyNjI4YmU3OWJlOGJjYzVlNThlZTVjMzdlZDFjMjZmNzcyMjM4NzY5MGFhZjliYzE2NWI2N2M5NGQ5NTgxZTY5Mjc5MjQ2OTU2NDQyNmYwNTZlZGFjZWQ4MTQwZGNmZmRmZGYwNzA2YmY2NzYxYjk1ZWE0YzFjYmVkYWMyM2QwZjQyZjhlYmE2ZDlkOGVjYjBjMWE3ZDhlODk3YzU3ZjE2?username=tg_at1uqlok
智林体育,https://iptv.mydiver.eu.org/live/encrypted/NTk0OGU4MTI4NmNhZTM3MGQ5ZmI0OTMwYTJmZTU0MjM6N2E4NDdlMGI3YjllOWI0NTdiYTBiZTMxOWE5ZjM1YjFiNTcyYzQ2OTA1NmU4MmZkN2Q2YjQ5MzA5NWQ0MmI4YjFiOTBlY2VhODJiN2ExMmJhMmI0MTUyYWE1MDhmMTc0ODVlNzJiZjIxNzIyNDlkNWYwMjE4OWE5MTU1ODBmOTY1OTI2NTI1ZTNlY2Y4ODE2ZmNhMzJmYmNjZTU4ZjRiYzEwYTFlY2JkNTk0ZWQxNTI2MmM3ZTY1NjZiMWM0YTRiNjI5ZDBhZTg5Nzg2MzUzYzZkNjhhOTJmMmM1ODVkN2FkZTNhZGQ0ZDRlNzljOWM1ZGU0YTIwOWJhMWVmZjNlNmIxNmZiZjVjNmZiOTg0ODE2YjJmNzlhNmE5ODA4NDliYjhiMGEwYmU1YjMyYjhmMjA0YWQwYjFkNzkxM2FiODk3NDMzMTU0NTg0NzgyMzkxODYwOWMzZDk3ZmMyN2MwODZjNjRjYzM5YjRhMDNlZjRhMTYwMWEzMDk4ZWI2MDAx?username=tg_at1uqlok
TVBS台剧,http://iptv.4666888.xyz/iptv2A.php?id=TVBS台剧
纬来综合,https://iptv.mydiver.eu.org/live/encrypted/NjI1MGI1YjllNjhhOTg1YTIyZTMxNTZhODgyMTk5ZGI6NTI5YmU4MmEyZDQ2NWQ0N2ZlNzRmOTI3MjZlYTE1ODIxZTYyYmZhNmRkNWNkYmEyNWUyZGI4NGY1ZmE0NTBiMmQxOGM3N2E2MWQ5NzlkMWY3YWYwY2ExOGNhOWI0NDk3NDM1Njk5YzIyZDg0OTc3NTk4Zjg0MzNhODcyM2VjNjk1MzY2ZGY3ZmQ1NDRjNGFmNDliOGI4Mzg3YmUxZmRhN2EyM2E1ZGJiNWJkYzhhN2Y2Y2JkYTE2Y2E5MGM2OGFjNDZjNDcxMmJmOWIyMjdhZWFhOGMzM2Q1YzJiYTI0ZjVhNmVjY2VhZTU0MGU0NWJiZTkwZDMzOTE1ZjMyNjEwZmE2N2FlOWY1NmU4ZGM5NGEyN2UyNmYzZDM1ODZmZDMzZmVkOWYyZjRiODAyZDgxYzg2ZGY2ODMzYzVjMzAyOGJiMmZiNTAzZTUxMjM2N2JkNWIwMjM1ZDE3YWM5YWM4NWZkM2U3NTQ4MjlhODEwNmM4MDNhMWZkZDcxOGJhZWQ3?username=tg_at1uqlok
龙华卡通,https://iptv.mydiver.eu.org/live/encrypted/ZjU1Njc5OTQ3ZDNmYzA5NmRlZDhlNDFhNzJlMmRkM2Y6NjdjNThjZmQ2ZTFiODY0MmVhZWIxNzVjNWRmODA5ZDJhN2U0NTQ1NTlmZTk5MDZlMTI1ZTU2NTVmZjAzMWFiYzJiZWMxMzAwMWQwZGZjNWRmOTdmNGNiMWQxMjMyNTkxMDVjMjI3YmQwYWUwMWNlOTUxOTM5NmViNWI0NmMwMjNhYjBkZGJkMTczODMyYTFlMjI5ZjJjMzVmYzEzY2Y1N2EyZWUwMzcyOThmNGMxN2M2NzNhMzNmYTgyMTkwN2FkMzNhZTUxZTY1ZDdjZjk1YTI3OGVmYWMxOWM0ZGI3NzYyNGIzMTcwMDEwNTBlZTJiNzE1ZGM0MzkzYzc4ODA1ZTc2MmJhOWYxZDBiYjc5MzkxOTBmZTg3Nzc4OGY3MTAxOTg0ZmYwOGVmMjIxNmNiZmY5ODNjZmUyN2NhYTZmMmRmNDIxNjk4MmYyZjgwNDI0NzBlNTdkMzY0YWE2NzA0NTM2YzIyMzQ1NzM5MWIxZmUyMTNhODVhNTM3NmFmYWE3?username=tg_at1uqlok
公视戏剧,https://iptv.mydiver.eu.org/live/encrypted/NjE1Njg5NjM4NTc5NDAxOWM0NWQyZWNhMWZkNmQ2NmQ6ZDc0MWMwNGJmYmJkZDU5MzM4NjdjMjdjNTliYWI1ZTZkNGVjMDVkMjkwMjY2ZGM1ODNlMjhiZDZiZjRhMzNjNTQ2MGUxOGM3NWJkMDA3ZWVjNThhYjQ5M2ZmMTY5YzY2NDM1NmJkNzY5YmU4NDljZjg5Y2Q5NWNlMjFhMjMyM2ZiMjk1OTBlOTZhYzcyNTUzZGMzNDU3Y2I3MTIyMzg5M2RiMjA2MDBlYmY2ZDc5MDIxNTE5NDBjYWMyYzI3YWM2NzA2ZTM4NzY0MWNjMGY4MzVlYzhlNGQ5NmI4MWI0ZWJiMDZkZTM3OTBkZGU4ZjA0MjQ0YzM4OTZmMGUzNzU5MDUxY2VhMjNjMDc0NDc2OTU3ZmIwNmMxZjFmNjVhYjM0MGM0MjM5Y2RiMmFjNDU1NTAwNWQzOTgwNjBkNWRhZjRiNzUyODRmYWRhNWNlN2E5OGFiZGE1MDk3NGIxYTIwNzcyZWQ4MWJhZjgzODU3ZWMxMzgyYmFlMjkxMWQ1ZThm?username=tg_at1uqlok
公视戏剧,https://iptv.mydiver.eu.org/live/encrypted/M2JmN2I3MGFkYThhNTZhNWVkYmRiZjQwYzNmNjBhMGQ6NTJhZjNiN2JiMzAwMjgxMDBiZDg2NWI0OWZmZjFmZjZkNjY1MzEyZWM4NzU1NWY1YTYxZTUyZDgxM2IyMDA4MGJhNTMzYTdlYTM3MDVlZDg5ZGQwNmY5M2JiNTYwMjY3MDRmNGEyNjJjMThhY2RhMjY5NDE5OGFmZjU5NWIxMzkzZDE3MDBhMDgzODVhNGJiODMxMGRhNGY5ODkxODNhNDI5Nzk2NDdkYmE2ZGRiYjUxNWM3ZjFkM2NiNTg3MjU0NjI4MzZiZjQ0OWI4OGY3NjQ4ZWFiYzkyMmE4YzlhODY4M2NiNWZhODBhNTJkOTI3OWE0ZDk2ZjBjYmViNmNlNWE5OGMzNzczYWFiNjUwMTg3ZWIwM2Y5NjU3NTU1ZWZjZTFmNTlhMmEwOTc5ZDg4MGJiZDBiYmFmNWRjODVjYmEyNmMyZTU4NjRhYjRkY2YwNGRlZjYwYjJiMzVmODgwZTU3Yzk5NTRlNzZjOTc4N2U0NTVmMjAzODAyYWEwZjE0?username=tg_at1uqlok
靖洋卡通,https://iptv.mydiver.eu.org/live/encrypted/NWJiYTk3ZmIwZmYwOWU1MTQwZDRlYjk0MjMzMmMwODY6MjA1NmZiZWM2NGM5OGRmOTA2NjNjOWE0ZmQyNThiMjQ1ZThjN2JlOWJjYzU4MzUzODBiOWRhYjg0ODYwODI2YmRlZWQ2NDU4M2Q5NDRkNTZjYjE3MWNjMGM3NDNmNjU1M2ZkOWM1ODU2ZTJlMzRhNmM5MGVhODE1MGQwNzk0NzBiNWQwNTg5ZDQ5N2IwMjg0MjU5ODdkOTgzNTEzODBhMjIyZGEzMGE3M2I4YTVkODNlMTYxMDUyMzVjOTQ2OWEyOWM0MDUxZTRlM2JjNmVkYmZmM2IwZWE0N2U1MTZlMjNlZGMwMWFmODM5NTliNjFkZGQ4NzhhMzYyMmVkNDYyZjhjZTdmNmI0ZjYyYmE3MzhlZTUyMmI2MzM4MWNiMzExYTZlZTliMGI2YmMyMTYzNWYzZGIzOWYyYWM1ZWRjZmVhNzNmYmQxN2ZjMTYxZDVjODAyY2YzNWI1NzFmMjg2YzRjYjhiMDBiODg0NTU4YTg3MWIzYTM2MjE1NDMyNWEy?username=tg_at1uqlok
靖洋卡通,https://iptv.mydiver.eu.org/live/encrypted/YjMzYjUxYmRkNjVlNmFiNjBkZjY2ZGQyZDFmODc5MGE6Y2MwYmVjY2IxODc4ZTdjMWRiYjdlYTJhMGVkZjJkNTBlYTcwNGVmYjcxMDQyMTg0MWFhMjNlN2NhMTk4YmE3MzRiZGQyMjcwOTJjY2E1NDBmNWNmYWZmZjIzODllNDc3NjdiMTVjZWNkOGVlOWYyNThiNDQxNWNjNjA1NGVkMDdhYzQ0ZmEzM2M0NDIyOWQ4MGExNzVkM2NjMTNhNjFkNzFkNjMwNDVhMWRkYzEwZDUzZmQ3Nzg1NzRmYTcyZjU4MTg2YTg4YjIzNjhmOGQ1MjkzOTFhZTIyMTYzNDc4YWUxZGMxYmU1M2FlODZkMjIzM2ZmNWU2ZjgyZTIwN2YzOGU1MzU1YmEzMDE5MDhlOTJmZDM3NjIwMjI2NzlkODdmNTE2MGVjYjY3ZTQ4NzRkN2ZkMGE4NzJlMzhmNGY5NDMxZGE0MGJlYjVkN2ViY2QxYjMzMGFmMzM0ZmRlNjlmYWUyZGI4OTFhZTliMDQ2NTc4OGI0MzQwNWJmNjU2NTk0?username=tg_at1uqlok
靖洋卡通,https://iptv.mydiver.eu.org/live/encrypted/MWViMjkzMTcxMDY4MjdjYWQ3YjllNjVkZjlkOTcwZGM6OTc5OGRmMzZkYTU4MjI5M2IxYWJiNWY2Yjg1MzZkODJmYjgyZWE5Y2UyODgyYmU0ZjdkMTA5ZTE0ZjlhODIxZDA3NmUxNTlhOGVmYjI1Nzc0Mzg3ODA3YWRhNmY0YzY2NWZlN2JmOGY1OWY5MGM0MzUwZjZhZDE1NDdiZmRjNTdiNjFhZWQ2OWRkNDBlMzQzZWFmY2MyYTMwZjhjY2Q1ZWNhNDVmZTQ4YmIzM2RmNTczZmJmZmZiNDI5NmRmNjE1ODBmMjM3MjQyOWM3MTdjMTRlZmRkMDQ2MWIzM2I2MGJkYTZlZTUxMzIxZTc2OGE1ZGE5MDMxYmQ4MDg1ODA4NmZlNTY5NDM1NmUzYmVmMWM3ZmZlZmRiY2FjNDQ2MjRjNDg4YTRmMDYwZTY5MTBjY2I2Y2I5NzlkY2Q2NmVkYjQ2ZTU0N2Q1ZDZhODcxNzAzYjhkZGJjYzA4YTI4OTY5Yzc2MDIyNjU1ZjI2ZDIwZjM4OWE5Njk3YWEzYzMzNTZk?username=tg_at1uqlok
靖天卡通,https://iptv.mydiver.eu.org/live/encrypted/OWRiYjk4MzAzMjJjZWY3ZjYzMGJmM2E3ZDE4N2JiMzQ6ODA4ZmM0M2U3MTU1OWQwN2EwMTk1NzEzODkwZTE0ZjFmMzNmZTRhM2QyOTc1ZTE0NDdjNDM5MThjOGU4YTcwYTUzNmQwMTJkNjI1OTQ5MjdkYTg3Y2NkZDI0ODVhZmE0ZGFmNTVmZDM4MDU4NzVmYTcxNGZkNjUyMGMwN2YzMzBlNWMxYjU0YjI5Y2MwZGI3NWJlMDBiZjM0ODhjNDlhNzhhMzNjNTM4YzJhMGMzYWUwZTkyNmFmNjU5MTEwMjU5NTEzZjFiZGQ1NTU1NTQyY2I5MTg5MzRjNzQyYmUyYTYxMTU5N2U0MGI1M2U0OGJhMDZlZjEwNzUwMGU0ZmY3MjYwZmI5NGZhNzY4ZWY4YTM0NGNmOTIzM2E2NWQyNmE0ZTZjMGEzNjAzMmRkNGIzOTE5NmZkNzBmZDdiMTRmOTE5YThmNGRjYTE0MjY5NDU0ZWY4M2IxYjNkM2RlZTE5MGRkZjBmYWMyMGVkMWYyNDBiMGM5MmQ5NDM5YWRmZTgz?username=tg_at1uqlok
靖天卡通,https://iptv.mydiver.eu.org/live/encrypted/NTUzNzRkZTY3NTI0YmJlZjFkZDY2ODE5Njk1NTU3ZDc6Mzk4MTdlNGJmYWEyMWJlODcwNTgyNGU0N2I5NjViZTNiN2Y3NWMyYWMyMDljZmU5Njc0NjE2ZDEyNGFiYjliNTgzMmRkZDg3OThlZDAwOGQ3OTJmYjk3NDFlZWUxOWFkNTljMGE4MGZhYTYxYjZhMDM2YTQyM2Y1Yjc3ZWY5OWZjYTI2ODk3ZjkzYmVjYThhMDY5ZGMwYWU0MmIzY2UxMDM1MjUzZTgwMDJkMGRiMzNiZDZjZTM1NDE1MGM5MjAwNGViYmQ4MTQ0OGVkZDdkODkxYjA0ZGNmOGI4Y2I3NWIzNDk4NmRhNGI5MjM3ZDNjYzhiMTBjZDAyMDI1MmZlMjMzNjVjN2M1OTlhZWJjODhkOWYzOTllN2M4NjUzODFiZTA3OGQzMTBmZWI0ODA1YjQyYmY0M2UzZTc2YjViYWFlMDZlYzM4OTRmNDU5YzJjMTAxZTYxNjQ5MWE1YWE0OWUzMGVhZGM4MmEzYTA5Y2VlYTRjZmEzNjQ2MzNiNzA1?username=tg_at1uqlok
龙祥时代,https://iptv.mydiver.eu.org/live/encrypted/MDE5MTRjMzNjZjE0YThlZGMyZDZmZGM2Yzg3ODVkM2I6MzkyMDg0ZGFlNDEzZDY3ZjcxMjMxZDg1NjQxYWJkNGZkOTBmNmZhNGJjYWMyYzkzNTFiYWQ2OTU4MDc4ODIzYjRhM2JlZTUxNzdiMGI2ZTdkOGIxYTFlMWNjYTc5MjM3MWQ4MjE0MzI5Nzg5Mjk5YjU4YWUzMTRhOTgyMDQxZDllOGM2ZmU5ZTNjZWU1MWFmNzFiNjRhYThiMDJjZDFhMjY3MzkyNDRiMzA3MjJiYTFjZTUzNGNiZjYyZTk4OGFlNTIyMmU4ODBjMzE4OGZkYjU4MzUyYmVmNGU4MzUwZmQyNDRiMTRlOTljMzEyNDEwMzMzYjMwYTkzMGU2MGI5OGI4Y2MzNDViMDJhMzE5MWM0ODA1NTQ3MDc1MTBjNGEyYzU2NmExMmRkMjYyMGMwNGMyZDA1YzUwNmJmM2U3YTliZGMzMmJlOTNjNTgxOTAxZjk1YTFjMTM1MWY2YzNjZGI3N2U1ZmI5NzBiM2EzNmZiNWMxMjlhMDI0YzFiNzNi?username=tg_at1uqlok
龙祥时代,https://iptv.mydiver.eu.org/live/encrypted/Y2M1OTIwYjgwOGQ3NmRhNTNmNTkzZmM3YzFlOGRlYjU6NDQ2NDZlNGE0ODlmOWQ5MjcxNzVhNTE2YzA1MjEzMjMyNzBhMDRmYjY0ZTMxMWI4YjAwMzI3ODhlYWQwODdjNTRmYTNiMjQ5MGM3ODRjMGJmNGUxYzg5NGE4ZTlmNjU3YzZjNjViMTY3N2UxMTdiNDA5YTAxMDUyN2YxZjU3MTNlYTYxMTY2OGI5ZjMzNmMyNWM0Yjk5MjQyYWM5MzdhODhiZWU4OGM4MDJiY2Y1ZDk3ZDY0MzY0OTdhZmU3NmNkNDYxMjQ0NTBmNGU2ZjYzNzM1NmU4OGM1Nzc0NzJmYjYxMDRhNDM3OTA3YTA1MzUxZmRjYmUyOTc0YmM2YTY4ZGE0NmE1ZmZjMTA2MjBmMjUxNzE5Mjg5MzJhZjgzM2Q3NmNhNDA2MDJkMjM3MmI2MTdiYzhkNjIzNDc5Y2Q3N2QzZDFmMGY0OWIzMzc3OTFkMjEyMWI5NTFiYmQ5MTRjNTdhZDEwZTI0MjMyYjk5ZTBiMTM0ZWE4ZmU4MDAyYWNh?username=tg_at1uqlok
